,ID,t,phi,f,P,mw,w10m,v,r,rf
299,1625,6,118.7,1.66e-05,992.0,50.0,5.44,24.35093981,292.3300148,12.93
300,1625,9,118.2,1.7e-05,993.0,47.5,4.9,21.1801774,325.1279602,10.47
301,1625,12,117.7,1.73e-05,994.0,45.0,4.76,21.16070095,365.8761282,11.46
302,1625,15,117.55,1.77e-05,994.0,45.0,4.98,10.70830638,375.7082613,11.19
303,1625,18,117.4,1.8e-05,994.0,45.0,4.29,10.70536455,387.8848065,8.46
304,1625,21,117.35,1.83e-05,994.0,45.0,3.07,9.420243963,391.4133598,10.56
305,1625,24,117.3,1.86e-05,994.0,45.0,2.92,9.419918613,396.8967109,9.54
306,1416,-24,123.7,2.13e-05,990.0,45.0,2.02,0.0,392.9397038,15.15
307,1416,-21,123.15,2.17e-05,990.0,45.0,2.83,24.45860007,386.3919355,29.4
308,1416,-18,122.6,2.22e-05,990.0,45.0,3.67,24.42443292,393.9491031,48.42
309,1416,-15,121.75,2.27e-05,987.5,45.0,3.55,33.41751161,407.2478874,0.0
310,1416,-12,120.9,2.32e-05,985.0,45.0,4.78,33.35529999,443.5557816,0.0
311,1416,-9,120.3,2.29e-05,985.0,45.0,6.02,23.06707348,421.9238865,0.0
312,1416,-6,119.7,2.26e-05,985.0,45.0,6.98,23.09487728,411.00956,0.0
313,1416,-3,119.95,2.24e-05,985.0,45.0,7.69,10.42471234,387.078174,35.43
314,1416,0,120.2,2.22e-05,985.0,45.0,8.46,10.43100846,364.23452,24.9
315,1416,3,120.0,2.32e-05,985.0,45.0,6.57,30.42013188,455.4174962,0.0
316,1416,6,119.8,2.42e-05,985.0,45.0,5.61,30.41318306,546.5561747,0.0
317,1416,9,119.65,2.46e-05,985.0,45.0,4.67,13.96823524,587.9348756,0.0
318,1416,12,119.5,2.5e-05,985.0,45.0,4.5,13.96405209,629.3535355,0.0
319,1416,15,119.6,2.53e-05,985.0,45.0,5.34,9.881960053,653.8479892,0.0
320,1416,18,119.7,2.56e-05,985.0,45.0,6.09,9.880050951,678.7683787,0.0
321,1416,21,119.85,2.58e-05,985.0,45.0,5.57,7.608554229,692.2489461,0.0
322,1416,24,120.0,2.59e-05,985.0,45.0,3.42,7.605034996,706.220728,0.0
323,1119,-24,126.6,2.21e-05,945.0,87.5,2.78,0.0,687.7362099,0.0
324,1119,-21,125.8,2.2e-05,940.0,90.0,2.94,28.5364533,609.8162889,0.0
325,1119,-18,124.95,2.16e-05,940.0,90.0,2.77,32.78664277,513.9600912,0.0
326,1119,-15,124.1,2.11e-05,940.0,90.0,2.06,32.83856569,418.5612714,0.0
327,1119,-12,123.4,2.11e-05,937.5,92.5,2.84,24.92809465,358.4292168,0.36
328,1119,-9,122.7,2.1e-05,935.0,95.0,2.88,24.93463732,304.7854104,0.45
329,1119,-6,122.0,2.09e-05,942.5,90.0,2.83,25.1525209,256.6578468,0.54
330,1119,-3,121.3,2.08e-05,950.0,85.0,3.96,25.16536731,224.0671429,0.54
331,1119,0,120.5,2.07e-05,957.5,80.0,6.27,28.70213411,216.5929191,4.89
332,1119,3,119.7,2.05e-05,965.0,75.0,8.03,28.71668189,241.7968322,11.91
333,1119,6,119.25,2.05e-05,965.0,72.5,7.35,16.01855147,271.910365,10.17
334,1119,9,118.8,2.05e-05,965.0,70.0,5.45,16.01855147,306.6324787,6.36
335,1119,12,118.2,2.06e-05,967.5,67.5,4.93,21.43253344,360.8179359,3.21
336,1119,15,117.6,2.07e-05,970.0,65.0,4.92,21.42704427,417.8333593,0.0
337,1119,18,117.1,2.08e-05,972.5,62.5,4.56,18.16074217,469.6588165,0.0
338,1119,21,116.6,2.09e-05,975.0,60.0,3.34,18.15166111,521.9366463,0.0
339,1119,24,116.1,2.11e-05,977.5,57.5,4.14,19.23204746,579.0749075,0.0
340,1723,-24,125.9,1.41e-05,1006.0,0.0,3.43,0.0,656.5610348,0.0
341,1723,-21,125.3,1.42e-05,1007.0,0.0,5.22,22.14339227,597.1441558,0.0
342,1723,-18,124.7,1.44e-05,1008.0,0.0,6.02,22.13585386,539.4446846,0.0
343,1723,-15,123.95,1.46e-05,1007.0,0.0,5.16,27.8250536,468.6396053,0.0
344,1723,-12,123.2,1.47e-05,1006.0,0.0,4.36,27.81067105,402.8566874,0.0
345,1723,-9,122.75,1.49e-05,1007.0,0.0,3.44,16.75832193,365.9606124,18.27
346,1723,-6,122.3,1.5e-05,1008.0,0.0,3.78,16.7524869,332.630778,21.42
347,1723,-3,121.65,1.5e-05,1007.0,0.0,4.18,23.60087642,308.7549817,30.54
348,1723,0,121.0,1.5e-05,1006.0,0.0,4.52,23.60087642,300.0701044,42.12
349,1723,3,120.25,1.51e-05,1005.0,0.0,5.26,27.28949899,305.1204162,36.99
350,1723,6,119.5,1.51e-05,1004.0,0.0,5.19,27.28447172,330.9835544,28.26
351,1723,9,119.05,1.52e-05,1003.0,0.0,5.04,16.7406716,348.4892654,30.39
352,1723,12,118.6,1.54e-05,1002.0,0.0,4.17,16.73469136,371.9580108,20.13
353,1723,15,118.15,1.56e-05,1001.0,17.5,3.53,17.22927488,396.7625442,13.08
354,1723,18,117.7,1.57e-05,1000.0,35.0,3.24,17.220377,426.3344186,0.0
355,1723,21,117.25,1.6e-05,998.0,37.5,2.99,17.89048341,457.0740472,0.0
356,1723,24,116.8,1.62e-05,996.0,40.0,2.69,17.87874209,491.6349247,0.0
357,2021,-24,126.85,1.48e-05,1007.0,0.0,2.09,0.0,713.6387235,0.0
358,2021,-21,125.9,1.54e-05,1006.0,0.0,2.08,38.26471387,597.8998794,0.0
359,2021,-18,124.8,1.59e-05,1005.0,0.0,2.76,42.49301852,470.6221864,0.0
360,2021,-15,123.7,1.64e-05,1004.0,0.0,3.64,42.43389516,344.3672112,2.61
361,2021,-12,123.15,1.64e-05,1004.0,0.0,3.59,19.8855029,294.9159196,8.82
362,2021,-9,122.6,1.64e-05,1004.0,0.0,2.74,19.8855029,249.959639,20.25
363,2021,-6,122.05,1.62e-05,1005.0,0.0,2.63,20.2344285,221.7799598,10.08
364,2021,-3,121.5,1.61e-05,1006.0,0.0,3.3,20.24221514,207.9432731,24.93
365,2021,0,120.75,1.6e-05,1005.0,0.0,3.51,27.20658351,207.2891289,28.56
366,2021,3,120.0,1.6e-05,1004.0,0.0,4.09,27.21192053,236.6937891,13.29
367,2021,6,119.1,1.6e-05,1003.0,0.0,4.25,32.57880261,293.9831153,7.44
368,2021,9,118.2,1.6e-05,1002.0,0.0,5.16,32.57880261,368.6909346,11.22
369,2021,12,116.8,1.61e-05,1000.0,17.5,4.85,50.79298292,496.1740726,0.0
370,2021,15,115.4,1.62e-05,998.0,35.0,4.73,50.7728726,634.5572219,0.0
371,2021,18,114.2,1.62e-05,997.0,37.5,4.28,43.45200176,761.385701,0.0
372,2021,21,113.0,1.61e-05,996.0,40.0,2.58,43.46061927,889.3203759,0.0
373,2021,24,112.5,1.59e-05,994.0,42.5,1.58,18.93402109,946.4890477,0.0
374,2019,-24,126.5,1.78e-05,915.0,115.0,5.18,0.0,597.157736,0.0
375,2019,-21,125.75,1.76e-05,910.0,117.5,4.66,27.99824502,519.3297144,0.0
376,2019,-18,125.0,1.73e-05,905.0,120.0,3.49,28.02074245,443.4217316,0.0
377,2019,-15,124.3,1.72e-05,925.0,110.0,3.11,25.8435226,374.1974372,40.74
378,2019,-12,123.6,1.7e-05,945.0,100.0,3.1,25.85910696,308.717621,27.96
379,2019,-9,122.75,1.71e-05,962.5,80.0,3.42,30.87850137,221.3652813,31.17
380,2019,-6,121.9,1.72e-05,980.0,60.0,3.55,30.86560522,141.1397032,25.89
381,2019,-3,121.6,1.76e-05,988.0,52.5,3.7,15.48570202,94.59507883,28.53
382,2019,0,121.3,1.8e-05,996.0,45.0,6.55,15.47583335,48.11154677,61.59
383,2019,3,120.4,1.81e-05,998.0,40.0,6.99,32.55746542,66.7387273,30.03
384,2019,6,119.5,1.82e-05,1000.0,35.0,6.29,32.54301625,160.160134,9.48
385,2019,9,118.95,1.84e-05,1000.0,35.0,6.12,20.50984161,218.9276821,14.97
386,2019,12,118.4,1.86e-05,1000.0,35.0,3.19,20.49677414,278.7606877,7.8
387,2019,15,118.0,1.88e-05,1000.0,35.0,4.84,15.37620605,323.0273971,2.22
388,2019,18,117.6,1.89e-05,1000.0,35.0,3.68,15.36682054,367.6453466,0.33
389,2019,21,117.2,1.89e-05,1000.0,35.0,3.19,14.33012289,410.2020306,0.0
390,2019,24,116.8,1.89e-05,1000.0,35.0,2.99,14.33012289,452.8406503,0.0
391,1315,-24,128.1,1.7e-05,1002.0,0.0,2.37,0.0,780.1395449,0.0
392,1315,-21,127.55,1.78e-05,1002.0,0.0,2.59,31.13990869,710.7305477,0.0
393,1315,-18,127.0,1.86e-05,1002.0,0.0,1.77,31.10350711,648.037834,0.0
394,1315,-15,126.55,1.89e-05,1002.0,0.0,0.89,19.57156522,600.9284819,0.0
395,1315,-12,126.1,1.93e-05,1002.0,0.0,0.79,19.55268312,556.3099679,0.0
396,1315,-9,125.7,1.97e-05,1001.0,17.5,1.75,18.09205938,520.0080986,0.0
397,1315,-6,125.3,2e-05,1000.0,35.0,2.76,18.07536348,487.3092944,0.0
398,1315,-3,124.75,2.06e-05,999.0,35.0,3.77,25.69462365,451.4127088,0.0
399,1315,0,124.2,2.11e-05,998.0,35.0,4.08,25.65976188,427.0610652,0.0
400,1315,3,124.0,2.16e-05,997.0,37.5,3.46,14.76048525,434.9128808,0.0
401,1315,6,123.8,2.2e-05,996.0,40.0,3.34,14.75410507,447.1427151,0.0
402,1315,9,123.9,2.25e-05,996.0,40.0,3.3,15.21258902,487.2973895,0.0
403,1315,12,124.0,2.3e-05,996.0,40.0,2.22,15.21091491,528.2809338,0.0
404,1315,15,123.95,2.36e-05,996.0,40.0,2.31,18.58067493,570.0929374,0.0
405,1315,18,123.9,2.42e-05,996.0,40.0,2.36,18.58050932,614.1463306,0.0
406,1315,21,123.7,2.45e-05,994.0,42.5,2.96,13.11496223,633.2522205,0.0
407,1315,24,123.5,2.49e-05,992.0,45.0,4.13,13.10804351,654.2358103,0.0
408,1223,-24,125.6,1.31e-05,997.0,35.0,2.86,0.0,687.9329488,0.0
409,1223,-21,124.9,1.36e-05,996.0,35.0,3.37,29.49352041,601.4207746,0.0
410,1223,-18,124.4,1.4e-05,997.0,35.0,5.06,21.32102154,539.0513554,0.0
411,1223,-15,123.9,1.44e-05,998.0,35.0,5.43,21.30487964,477.2711612,0.0
412,1223,-12,123.1,1.47e-05,997.0,37.5,5.17,30.50870585,400.9579871,0.0
413,1223,-9,122.3,1.5e-05,996.0,40.0,4.87,30.48353444,332.630778,2.37
414,1223,-6,121.6,1.56e-05,997.0,40.0,4.54,30.34555812,258.9984508,8.73
415,1223,-3,120.9,1.61e-05,998.0,40.0,4.76,30.30853301,200.4010868,19.77
416,1223,0,120.25,1.69e-05,998.0,40.0,5.47,32.29604578,155.3788395,21.06
417,1223,3,119.6,1.76e-05,998.0,40.0,6.17,32.25286202,163.6593653,53.46
418,1223,6,118.6,1.78e-05,998.0,40.0,7.15,36.72554721,260.9661473,98.07
419,1223,9,117.6,1.81e-05,998.0,40.0,7.58,36.69421917,365.3795259,102.06
420,1223,12,117.2,1.81e-05,997.0,40.0,7.14,14.37629124,408.4341373,0.0
421,1223,15,116.8,1.81e-05,996.0,40.0,6.17,14.37629124,451.5029242,0.0
422,1223,18,116.2,1.82e-05,993.0,42.5,5.58,21.86982763,515.5250931,0.0
423,1223,21,115.6,1.83e-05,990.0,45.0,5.16,21.86020808,579.7971016,0.0
424,1223,24,115.2,1.85e-05,985.0,50.0,4.25,15.38857894,622.6702077,0.0
425,1626,-24,125.55,1.7e-05,920.0,102.5,4.35,0.0,509.3918794,0.0
426,1626,-21,125.1,1.7e-05,925.0,100.0,4.08,16.23655866,462.2608738,0.0
427,1626,-18,124.55,1.7e-05,925.0,100.0,4.88,19.84468281,405.163758,0.0
428,1626,-15,124.0,1.7e-05,925.0,100.0,5.74,19.84468281,348.882261,1.62
429,1626,-12,123.4,1.7e-05,937.5,92.5,5.21,21.64874488,288.9748133,1.62
430,1626,-9,122.8,1.7e-05,950.0,85.0,4.49,21.64874488,231.7974981,1.95
431,1626,-6,122.1,1.7e-05,950.0,85.0,4.77,25.31920481,168.2801236,2.19
432,1626,-3,121.4,1.71e-05,950.0,85.0,4.82,25.31389884,120.2531524,3.24
433,1626,0,120.55,1.74e-05,960.0,77.5,5.11,31.98924432,95.84606188,9.75
434,1626,3,119.7,1.77e-05,970.0,70.0,5.43,31.95744778,149.3127163,42.27
435,1626,6,119.05,1.79e-05,970.0,70.0,6.77,24.02652456,212.1462588,44.52
436,1626,9,118.4,1.81e-05,970.0,70.0,8.56,24.01132934,279.3390471,17.19
437,1626,12,117.7,1.83e-05,972.5,67.5,6.23,26.20189421,353.574948,7.83
438,1626,15,117.0,1.86e-05,975.0,65.0,4.32,26.17983543,429.1398177,0.0
439,1626,18,116.65,1.87e-05,977.5,62.5,3.19,13.08434831,467.1974568,0.0
440,1626,21,116.3,1.88e-05,980.0,60.0,2.47,13.07874246,505.3722656,0.0
441,1626,24,116.15,1.86e-05,982.5,55.0,2.19,7.728613701,520.6666089,0.0
442,1928,-24,125.6,1.64e-05,955.0,85.0,3.26,0.0,531.5679544,0.0
443,1928,-21,125.15,1.63e-05,952.5,87.5,3.96,16.3779826,487.9955877,0.0
444,1928,-18,124.7,1.62e-05,950.0,90.0,4.47,16.38122082,445.5417394,0.0
445,1928,-15,124.1,1.64e-05,950.0,90.0,3.54,22.38730685,379.5529042,3.99
446,1928,-12,123.5,1.66e-05,950.0,90.0,3.09,22.37448983,314.2292045,1.98
447,1928,-9,122.85,1.66e-05,955.0,85.0,4.69,23.48196667,255.4540692,1.2
448,1928,-6,122.2,1.66e-05,960.0,80.0,6.61,23.48196667,204.2028885,1.89
449,1928,-3,121.5,1.67e-05,967.5,75.0,7.19,25.35063788,160.4027631,2.85
450,1928,0,120.8,1.67e-05,975.0,70.0,8.46,25.345447,146.0617496,27.69
451,1928,3,120.25,1.68e-05,977.5,67.5,11.16,19.94302748,160.183397,87.99
452,1928,6,119.7,1.69e-05,980.0,65.0,13.38,19.93892564,192.7033878,126.24
453,1928,9,119.15,1.7e-05,982.5,62.5,10.43,20.60170385,230.2184934,127.17
454,1928,12,118.6,1.72e-05,985.0,60.0,7.45,20.58958901,276.4888269,57.15
455,1928,15,118.1,1.74e-05,988.5,55.0,6.03,18.84893932,322.5631409,25.5
456,1928,18,117.6,1.76e-05,992.0,50.0,5.26,18.83777526,371.4225514,15.81
457,1928,21,117.2,1.77e-05,992.0,50.0,4.44,14.86305376,412.1629422,0.0
458,1928,24,116.8,1.78e-05,992.0,50.0,3.32,14.85692283,453.558631,0.0
459,1720,-24,124.6,2.33e-05,998.0,0.0,0.72,0.0,593.4268109,0.0
460,1720,-21,123.95,2.32e-05,997.0,17.5,1.02,23.1568567,542.8714554,0.0
461,1720,-18,123.3,2.31e-05,996.0,35.0,1.93,23.17007478,496.8042523,0.0
462,1720,-15,122.6,2.29e-05,995.0,35.0,2.17,25.27056882,449.491918,0.0
463,1720,-12,121.9,2.27e-05,994.0,35.0,1.68,25.29136608,410.7047468,0.0
464,1720,-9,121.1,2.24e-05,993.0,35.0,2.2,30.35018476,365.9858404,4.56
465,1720,-6,120.3,2.2e-05,992.0,35.0,2.49,30.39425191,340.2641128,4.5
466,1720,-3,119.85,2.16e-05,988.5,40.0,2.14,20.54121353,317.3419406,3.6
467,1720,0,119.4,2.11e-05,985.0,45.0,2.35,20.56437931,305.4741235,3.45
468,1720,3,119.05,2.1e-05,985.0,45.0,3.83,12.97163068,319.0321755,3.75
469,1720,6,118.7,2.09e-05,985.0,45.0,5.46,12.97788868,336.6148571,3.99
470,1720,9,118.5,2.09e-05,982.5,47.5,4.97,7.108287493,352.3387728,10.38
471,1720,12,118.3,2.09e-05,980.0,50.0,3.86,7.108287493,368.6260424,14.97
472,1720,15,118.2,2.13e-05,980.0,50.0,3.85,11.65133294,398.0146587,21.18
473,1720,18,118.1,2.16e-05,980.0,50.0,4.01,11.64969444,428.1888818,0.0
474,1720,21,118.05,2.2e-05,977.5,52.5,4.28,13.06788879,459.3584181,0.0
475,1720,24,118.0,2.25e-05,975.0,55.0,4.35,13.06757369,491.6478433,0.0
476,1522,-24,126.4,1.59e-05,1008.0,0.0,1.42,0.0,629.1962256,0.0
477,1522,-21,125.8,1.67e-05,1008.0,0.0,1.45,32.36801988,543.2353864,0.0
478,1522,-18,125.2,1.75e-05,1008.0,0.0,1.59,32.32866966,462.4244807,0.0
479,1522,-15,124.5,1.78e-05,1007.0,0.0,1.83,27.51760504,382.2750395,6.51
480,1522,-12,123.8,1.82e-05,1006.0,0.0,1.44,27.48680125,303.9047948,4.05
481,1522,-9,123.25,1.86e-05,1004.0,17.5,1.96,23.59589007,245.5382965,3.69
482,1522,-6,122.7,1.91e-05,1002.0,35.0,1.81,23.56895014,196.0219469,4.38
483,1522,-3,122.0,1.94e-05,1000.0,37.5,1.47,27.37962951,147.657015,4.38
484,1522,0,121.3,1.98e-05,998.0,40.0,1.37,27.34613544,136.9991531,7.47
485,1522,3,120.7,2.02e-05,998.0,40.0,1.14,24.09805163,168.7180354,19.86
486,1522,6,120.1,2.05e-05,998.0,40.0,0.44,24.06914905,220.4369013,50.7
487,1522,9,119.5,2.06e-05,997.0,42.5,1.25,21.43253344,258.8446176,50.94
488,1522,12,118.9,2.07e-05,996.0,45.0,4.65,21.42704427,306.0328195,19.23
489,1522,15,118.35,2.09e-05,993.0,47.5,4.44,20.90104173,364.5054958,10.32
490,1522,18,117.8,2.11e-05,990.0,50.0,5.15,20.88180276,424.0240002,0.0
491,1522,21,117.2,2.16e-05,987.5,52.5,5.08,25.89991357,501.0985439,0.0
492,1522,24,116.6,2.21e-05,985.0,55.0,3.71,25.86168168,577.9434416,0.0
493,1506,-24,126.85,1.76e-05,955.0,85.0,1.51,0.0,637.3341105,0.0
494,1506,-21,126.4,1.8e-05,955.0,85.0,1.75,19.62018196,585.3940203,0.0
495,1506,-18,125.8,1.83e-05,950.0,87.5,1.86,24.23488218,518.9971944,0.0
496,1506,-15,125.2,1.87e-05,945.0,90.0,1.76,24.20854462,454.9219411,0.0
497,1506,-12,124.9,1.9e-05,945.0,90.0,2.73,14.17657456,425.3047773,0.0
498,1506,-9,124.6,1.93e-05,945.0,90.0,2.42,14.16692311,398.1883372,0.06
499,1506,-6,124.25,1.97e-05,940.0,95.0,1.93,17.99625161,372.4870746,0.09
500,1506,-3,123.9,2.02e-05,935.0,100.0,1.06,17.98124041,353.4709617,0.42
501,1506,0,123.6,2.07e-05,927.5,105.0,3.9,19.77298325,353.0719791,1.05
502,1506,3,123.3,2.13e-05,920.0,110.0,3.15,19.75958207,362.7323336,1.59
503,1506,6,122.95,2.17e-05,920.0,110.0,2.65,19.30144499,374.119788,3.51
504,1506,9,122.6,2.22e-05,920.0,110.0,2.62,19.28400764,393.9491031,1.98
505,1506,12,122.5,2.27e-05,922.5,107.5,3.52,15.21175595,430.1406682,0.0
506,1506,15,122.4,2.32e-05,925.0,105.0,5.0,15.21006594,468.0194748,0.0
507,1506,18,122.25,2.38e-05,927.5,102.5,5.17,19.23092193,516.4866194,0.0
508,1506,21,122.1,2.44e-05,930.0,100.0,3.36,19.22685356,566.7311682,0.0
509,1506,24,122.05,2.5e-05,937.5,95.0,2.26,18.58027138,620.1108788,0.0
510,1524,-24,124.5,1.98e-05,940.0,90.0,1.74,0.0,399.4890051,5.88
511,1524,-21,124.15,1.98e-05,935.0,92.5,2.45,12.49658866,364.3409654,4.5
512,1524,-18,123.8,1.98e-05,930.0,95.0,3.04,12.49658866,329.7092325,3.66
513,1524,-15,123.45,1.99e-05,930.0,95.0,3.73,12.6296634,298.2480939,4.74
514,1524,-12,123.1,1.99e-05,930.0,95.0,4.8,12.62659708,268.4890438,7.05
515,1524,-9,122.6,2e-05,927.5,97.5,5.77,18.21411828,232.298806,7.83
516,1524,-6,122.1,2.02e-05,925.0,100.0,5.61,18.20535459,204.5669123,19.59
517,1524,-3,121.85,2.01e-05,932.5,95.0,6.45,9.104871529,185.3703832,40.77
518,1524,0,121.6,2e-05,940.0,90.0,7.92,9.107059142,168.4159258,12.84
519,1524,3,121.5,2.01e-05,945.0,85.0,10.15,4.017136523,169.7407186,4.29
520,1524,6,121.4,2.02e-05,950.0,80.0,11.28,4.016341939,171.9056983,5.55
521,1524,9,121.35,2.03e-05,955.0,75.0,13.2,4.105876364,181.4065102,17.13
522,1524,12,121.3,2.04e-05,960.0,70.0,12.86,4.105493778,191.2313183,27.21
523,1524,15,120.95,2.08e-05,965.0,65.0,12.25,17.95703169,227.0625975,27.81
524,1524,18,120.6,2.13e-05,970.0,60.0,10.58,17.94123411,268.9767075,4.68
525,1524,21,120.4,2.14e-05,975.0,55.0,9.38,7.999910724,283.8226528,4.41
526,1524,24,120.2,2.15e-05,980.0,50.0,9.15,7.996530074,299.8474605,5.79
527,1714,-24,126.0,1.92e-05,1006.0,0.0,1.5,0.0,544.2862703,0.0
528,1714,-21,125.45,1.91e-05,1003.0,17.5,1.39,20.03898051,484.4867085,0.0
529,1714,-18,124.9,1.89e-05,1000.0,35.0,1.65,20.04812768,424.6485759,0.0
530,1714,-15,124.4,1.89e-05,998.0,37.5,1.88,18.01207305,370.733124,1.38
531,1714,-12,123.9,1.88e-05,996.0,40.0,1.77,18.01624789,316.8000123,0.96
532,1714,-9,123.45,1.91e-05,996.0,40.0,2.05,17.73093247,273.2242291,0.96
533,1714,-6,123.0,1.93e-05,996.0,40.0,2.65,17.7169746,233.8703094,1.14
534,1714,-3,122.6,1.97e-05,995.0,42.5,3.63,18.09205938,211.7692169,5.16
535,1714,0,122.2,2e-05,994.0,45.0,4.32,18.07536348,202.4230296,9.57
536,1714,3,121.7,2.05e-05,996.0,42.5,4.26,22.01306021,208.3619595,14.01
537,1714,6,121.2,2.09e-05,998.0,40.0,3.86,21.98708295,233.7423245,18.75
538,1714,9,120.35,2.12e-05,997.0,40.0,3.49,31.55599626,268.8953857,20.1
539,1714,12,119.5,2.15e-05,996.0,40.0,2.98,31.51738637,328.3797579,10.95
540,1714,15,118.8,2.19e-05,995.0,40.0,2.38,27.94592675,400.6564377,0.0
541,1714,18,118.1,2.24e-05,994.0,40.0,2.07,27.9031983,476.4522694,0.0
542,1714,21,117.45,2.3e-05,993.0,42.5,2.66,30.61816982,566.8327692,0.0
543,1714,24,116.8,2.37e-05,992.0,45.0,2.84,30.56293552,657.1082851,0.0
544,1622,-24,127.5,2e-05,900.0,115.0,0.53,0.0,714.4451093,0.0
545,1622,-21,126.75,2.01e-05,900.0,115.0,0.56,26.80896469,637.5603928,0.0
546,1622,-18,126.0,2.02e-05,900.0,115.0,0.25,26.80225619,561.7566833,0.0
547,1622,-15,125.35,2.05e-05,900.0,115.0,0.89,25.66163697,507.2297618,0.0
548,1622,-12,124.7,2.09e-05,900.0,115.0,2.53,25.62925249,459.6034979,0.0
549,1622,-9,123.9,2.13e-05,907.5,107.5,3.71,30.48024924,408.8703615,0.0
550,1622,-6,123.1,2.16e-05,915.0,100.0,5.3,30.43760731,374.39514,0.39
551,1622,-3,122.3,2.19e-05,927.5,95.0,5.15,29.26206887,350.5090535,1.38
552,1622,0,121.5,2.21e-05,940.0,90.0,5.41,29.23176886,347.9349719,2.7
553,1622,3,120.8,2.25e-05,942.5,85.0,5.79,27.8846419,382.9081663,2.94
554,1622,6,120.1,2.3e-05,945.0,80.0,5.85,27.84077541,431.4543983,0.0
555,1622,9,119.45,2.33e-05,947.5,77.5,5.83,25.39910627,482.4275781,0.0
556,1622,12,118.8,2.37e-05,950.0,75.0,5.32,25.36246385,539.2353577,0.0
557,1622,15,118.1,2.42e-05,955.0,72.5,4.89,28.62219358,612.2902203,0.0
558,1622,18,117.4,2.46e-05,960.0,70.0,4.79,28.57025645,687.987778,0.0
559,1622,21,117.0,2.51e-05,960.0,70.0,3.84,20.32337634,747.5459079,0.0
560,1622,24,116.6,2.56e-05,960.0,70.0,2.18,20.29880289,807.0866596,0.0
561,1621,-24,125.0,1.78e-05,975.0,60.0,1.96,0.0,436.6081251,0.0
562,1621,-21,124.6,1.8e-05,970.0,65.0,3.2,15.41582713,391.710563,2.31
563,1621,-18,124.25,1.82e-05,962.5,72.5,3.81,14.58853925,352.3726751,4.29
564,1621,-15,123.9,1.85e-05,955.0,80.0,3.57,14.57871292,314.3561255,3.39
565,1621,-12,123.45,1.87e-05,952.5,82.5,3.88,17.7515394,267.4989257,9.12
566,1621,-9,123.0,1.89e-05,950.0,85.0,4.86,17.73784547,223.735473,8.22
567,1621,-6,122.4,1.94e-05,942.5,90.0,5.17,25.0624051,178.7511443,24.75
568,1621,-3,121.8,1.98e-05,935.0,95.0,6.03,25.03111906,159.0073049,43.26
569,1621,0,120.8,2e-05,950.0,85.0,7.5,36.42823657,156.120602,46.89
570,1621,3,119.8,2.03e-05,965.0,75.0,9.55,36.39307583,217.5625468,57.33
571,1621,6,119.1,2.05e-05,965.0,72.5,8.63,25.99289279,283.0514714,28.95
572,1621,9,118.4,2.08e-05,965.0,70.0,6.48,25.9682213,353.4683492,6.39
573,1621,12,117.8,2.09e-05,967.5,67.5,4.85,21.64333885,411.3643036,0.0
574,1621,15,117.2,2.1e-05,970.0,65.0,4.47,21.63230709,471.000637,0.0
575,1621,18,116.35,2.1e-05,970.0,65.0,2.87,30.19435705,550.5163091,0.0
576,1621,21,115.5,2.1e-05,970.0,65.0,2.15,30.19435705,633.012953,0.0
577,1621,24,114.9,2.11e-05,970.0,62.5,2.17,21.62121155,696.1282512,0.0
578,1924,-24,116.6,1.66e-05,994.0,40.0,2.72,0.0,499.8429087,0.0
579,1924,-21,116.7,1.67e-05,993.0,42.5,2.02,4.057831664,487.7287378,0.0
580,1924,-18,116.8,1.67e-05,992.0,45.0,1.34,4.057170943,475.6259503,0.0
581,1924,-15,116.85,1.67e-05,991.0,47.5,1.19,2.58491724,472.2925467,0.0
582,1924,-12,116.9,1.66e-05,990.0,50.0,1.9,2.585174302,469.0591032,0.0
583,1924,-9,116.95,1.65e-05,987.5,52.5,2.28,4.116658919,467.9613228,0.0
584,1924,-6,117.0,1.64e-05,985.0,55.0,2.14,4.116971333,467.1780829,0.0
585,1924,-3,117.1,1.62e-05,982.5,57.5,2.43,5.173394355,461.7562683,0.0
586,1924,0,117.2,1.61e-05,980.0,60.0,2.6,5.174394726,456.7804825,0.0
587,1924,3,117.1,1.6e-05,980.0,60.0,2.24,5.175387643,471.5785023,0.0
588,1924,6,117.0,1.59e-05,980.0,60.0,1.67,5.176373099,486.4356216,0.0
589,1924,9,117.05,1.58e-05,980.0,60.0,2.19,2.588431514,484.2712914,0.0
590,1924,12,117.1,1.57e-05,980.0,60.0,2.77,2.588675543,482.2182794,0.0
591,1924,15,116.75,1.58e-05,977.5,62.5,2.66,12.81115673,513.2617639,0.0
592,1924,18,116.4,1.59e-05,975.0,65.0,2.78,12.80871541,545.222496,0.0
593,1924,21,116.05,1.58e-05,975.0,65.0,3.46,12.81115673,582.3916648,0.0
594,1924,24,115.7,1.57e-05,975.0,65.0,3.04,12.81358852,619.7403015,0.0
595,1308,-24,126.2,1.78e-05,1008.0,0.0,2.9,0.0,564.8789782,0.0
596,1308,-21,125.9,1.81e-05,1007.0,0.0,2.38,13.07616224,530.7318992,0.0
597,1308,-18,125.6,1.83e-05,1006.0,0.0,1.53,13.06816484,497.452225,0.0
598,1308,-15,125.3,1.85e-05,1006.0,0.0,1.29,11.38522552,465.0438977,0.0
599,1308,-12,125.0,1.86e-05,1006.0,0.0,1.65,11.38055083,432.9664427,0.0
